subject_id,subject_label,predicate_id,object_id,object_label,comment,mapping_justification
http://purl.obolibrary.org/obo/UBERON_0007418,neural decussation,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015353,Optic Chiasm,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007610,tibial artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0025729,Tibial Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007625,pigment epithelium of eye,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016848,Pigment Epithelium of Eye,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007634,parabrachial nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0591193,Parabrachial Nucleus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007692,nucleus of thalamus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021263,Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007830,pelvic girdle bone/zone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016100,Pelvic Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0008450,psoas muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0025385,Psoas Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0008488,cremaster muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0000009,Abdominal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0008576,thyro-arytenoid,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012230,Laryngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0008577,vocalis muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012230,Laryngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0008804,stylopharyngeus muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016480,Pharyngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0008962,forelimb bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0008974,apocrine gland,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0009025,gastroepiploic artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0370345,Gastroepiploic Artery,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0009039,lymph node germinal center,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0028212,Germinal Center,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0009623,spinal nerve root,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020321,Spinal Nerve Roots,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0009675,chorda tympani branch of facial nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0004330,Chorda Tympani Nerve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0009979,condyle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002767,Bone and Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010011,collection of basal ganglia,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002196,Basal Ganglia,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010230,eyeball of camera-type eye,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008082,Eye,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010234,palatopharyngeus muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016480,Pharyngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010496,teres minor muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0025841,Rotator Cuff,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010523,microcirculatory vessel,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0520698,Microvessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010721,distal tarsal bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021042,Tarsal Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010754,germinal center,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0028212,Germinal Center,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010927,thyroepiglotticus muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012230,Laryngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010928,cricopharyngeus muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0466574,"Esophageal Sphincter, Upper","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010932,crico-arytenoid muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012230,Laryngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010937,salpingopharyngeus muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016480,Pharyngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010958,arytenoid muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012230,Laryngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0010996,articular cartilage of joint,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003569,"Cartilage, Articular","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011016,pyramidalis,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0000009,Abdominal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011188,lesser tubercle of humerus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0010654,Humerus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011326,superior laryngeal nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012232,Laryngeal Nerves,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011390,pudendal nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0554334,Pudendal Nerve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011924,postganglionic autonomic fiber,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002008,"Autonomic Fibers, Postganglionic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011925,preganglionic autonomic fiber,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002009,"Autonomic Fibers, Preganglionic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011926,postganglionic sympathetic fiber,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026870,"Sympathetic Fibers, Postganglionic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0011929,postganglionic parasympathetic fiber,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026868,"Parasympathetic Fibers, Postganglionic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0012249,ectocervix,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003947,Cervix Uteri,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0012271,major duodenal papilla,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0022568,Ampulla of Vater,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0012332,broad ligament of uterus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002925,Broad Ligament,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0012419,taenia coli,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0004808,Colon,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0012476,skeleton of pelvic complex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012282,Leg Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0013758,cervical os,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003947,Cervix Uteri,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0013760,external cervical os,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003947,Cervix Uteri,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0014621,cervical spinal cord ventral horn,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0592813,Spinal Cord Ventral Horn,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0014847,vastus intermedius,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0483163,Quadriceps Muscle,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0014892,"skeletal muscle organ, vertebrate",skos:exactMatch,http://id.nlm.nih.gov/mesh/M0027725,"Muscle, Skeletal","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0015488,sural nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020852,Sural Nerve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0016525,frontal lobe,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008848,Frontal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0018260,layer of muscle tissue,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002628,Urinary Bladder,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0018412,vidian nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009153,Geniculate Ganglion,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0022276,splenic flexure of colon,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0443761,"Colon, Transverse","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0443760,"Colon, Ascending","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0034728,autonomic nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026867,Autonomic Pathways,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0034986,sacral nerve plexus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012725,Lumbosacral Plexus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0034987,lumbar nerve plexus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012725,Lumbosacral Plexus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0035032,abdominal oblique muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M000615196,Abdominal Oblique Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0035231,superficial middle cerebral vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003897,Cerebral Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0035530,basal vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003897,Cerebral Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0035642,laryngeal nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012232,Laryngeal Nerves,"",semapv:LogicalReasoning
