iri,id,name,aka,description
http://id.nlm.nih.gov/mesh/M0003552,M0003552,Carpal Bones,"Bone, Carpal; Bones, Carpal; Carpal Bone",The eight bones of the wrist: SCAPHOID BONE; LUNATE BONE; TRIQUETRUM BONE; PISIFORM BONE; TRAPEZIUM BONE; TRAPEZOID BONE; CAPITATE BONE; and HAMATE BONE.
http://id.nlm.nih.gov/mesh/M0003567,M0003567,Cartilage,Cartilages,A non-vascular form of connective tissue composed of CHONDROCYTES embedded in a matrix that includes CHONDROITIN SULFATE and various types of FIBRILLAR COLLAGEN. There are three major types: HYALINE CARTILAGE; FIBROCARTILAGE; and ELASTIC CARTILAGE.
http://id.nlm.nih.gov/mesh/M0003569,M0003569,"Cartilage, Articular","Articular Cartilage; Articular Cartilages; Cartilages, Articular","A protective layer of firm, flexible cartilage over the articulating ends of bones. It provides a smooth surface for joint movement, protecting the ends of long bones from wear at points of contact."
http://id.nlm.nih.gov/mesh/M0003689,M0003689,Cauda Equina,"Equina, Cauda","The lower part of the SPINAL CORD consisting of the lumbar, sacral, and coccygeal nerve roots."
http://id.nlm.nih.gov/mesh/M0003691,M0003691,Caudate Nucleus,"Nucleus, Caudate",Elongated gray mass of the neostriatum located adjacent to the lateral ventricle of the brain.
http://id.nlm.nih.gov/mesh/M0003697,M0003697,Cavernous Sinus,"Sinus, Cavernous",An irregularly shaped venous space in the dura mater at either side of the sphenoid bone.
http://id.nlm.nih.gov/mesh/M0003712,M0003712,Cecum,Cecums,"The blind sac or outpouching area of the LARGE INTESTINE that is below the entrance of the SMALL INTESTINE. It has a worm-like extension, the vermiform APPENDIX."
http://id.nlm.nih.gov/mesh/M0003735,M0003735,Celiac Artery,"Arteries, Celiac; Artery, Celiac; Celiac Arteries","The arterial trunk that arises from the abdominal aorta and after a short course divides into the left gastric, common hepatic and splenic arteries."
http://id.nlm.nih.gov/mesh/M0003739,M0003739,Celiac Plexus,"Plexus, Celiac",A complex network of nerve fibers including sympathetic and parasympathetic efferents and visceral afferents. The celiac plexus is the largest of the autonomic plexuses and is located in the abdomen surrounding the celiac and superior mesenteric arteries.
http://id.nlm.nih.gov/mesh/M0003801,M0003801,Central Nervous System,"Central Nervous Systems; Nervous System, Central; Nervous Systems, Central; Systems, Central Nervous","The main information-processing organs of the nervous system, consisting of the brain, spinal cord, and meninges."
http://id.nlm.nih.gov/mesh/M0003857,M0003857,Cerebellar Cortex,"Cortex, Cerebellar","The superficial GRAY MATTER of the CEREBELLUM. It consists of two main layers, the stratum moleculare and the stratum granulosum."
http://id.nlm.nih.gov/mesh/M0003861,M0003861,Cerebellar Nuclei,"Cerebellar Nucleus; Nuclei, Cerebellar; Nucleus, Cerebellar","Four clusters of neurons located deep within the WHITE MATTER of the CEREBELLUM, which are the nucleus dentatus, nucleus emboliformis, nucleus globosus, and nucleus fastigii."
http://id.nlm.nih.gov/mesh/M0003866,M0003866,Cerebellopontine Angle,"Angle, Cerebellopontine; Angles, Cerebellopontine; Cerebellopontine Angles",Junction between the cerebellum and the pons.
http://id.nlm.nih.gov/mesh/M0003867,M0003867,Cerebellum,Cerebellums,"The part of brain that lies behind the BRAIN STEM in the posterior base of skull (CRANIAL FOSSA, POSTERIOR). It is also known as the ""little brain"" with convolutions similar to those of CEREBRAL CORTEX, inner white matter, and deep cerebellar nuclei. Its function is to coordinate voluntary movements, maintain balance, and learn motor skills."
http://id.nlm.nih.gov/mesh/M0003873,M0003873,Cerebral Aqueduct,"Aqueduct, Cerebral; Aqueducts, Cerebral; Cerebral Aqueducts",Narrow channel in the MESENCEPHALON that connects the third and fourth CEREBRAL VENTRICLES.
http://id.nlm.nih.gov/mesh/M0003874,M0003874,Cerebral Arteries,"Arteries, Cerebral; Artery, Cerebral; Cerebral Artery",The arterial blood vessels supplying the CEREBRUM.
http://id.nlm.nih.gov/mesh/M0003878,M0003878,Cerebral Cortex,"Cerebral Cortices; Cortex, Cerebral",The thin layer of GRAY MATTER on the surface of the CEREBRAL HEMISPHERES that develops from the TELENCEPHALON and folds into gyri and sulci. It reaches its highest development in humans and is responsible for intellectual faculties and higher mental functions.
http://id.nlm.nih.gov/mesh/M0003879,M0003879,Insular Cortex,"Cortex, Insular; Insular Cortices","A pyramidal shaped region of cerebral cortex located deep below the lateral fissure in PRIMATES. It is surrounded by the SUPERIOR TEMPORAL GYRUS, the rostral PARIETAL LOBE, the INFERIOR FRONTAL GYRUS and the ORBITAL GYRI. It is the primary gustatory cortex and is involved in sensorimotor and somatosensory as well as socioemotional functions."
http://id.nlm.nih.gov/mesh/M0003897,M0003897,Cerebral Veins,"Cerebral Vein; Vein, Cerebral; Veins, Cerebral",Veins draining the cerebrum.
http://id.nlm.nih.gov/mesh/M0003903,M0003903,Cerebral Ventricles,"Cerebral Ventricle; Ventricle, Cerebral; Ventricles, Cerebral","Four CSF-filled (see CEREBROSPINAL FLUID) cavities within the cerebral hemispheres (LATERAL VENTRICLES), in the midline (THIRD VENTRICLE) and within the PONS and MEDULLA OBLONGATA (FOURTH VENTRICLE)."
http://id.nlm.nih.gov/mesh/M0003929,M0003929,Cervical Plexus,"Plexus, Cervical","A network of nerve fibers originating in the upper four CERVICAL SPINAL CORD segments. The cervical plexus distributes cutaneous nerves to parts of the neck, shoulders, and back of the head. It also distributes motor fibers to muscles of the cervical SPINAL COLUMN, infrahyoid muscles, and the DIAPHRAGM."
http://id.nlm.nih.gov/mesh/M0003931,M0003931,Cervical Vertebrae,"Vertebrae, Cervical","The first seven VERTEBRAE of the SPINAL COLUMN, which correspond to the VERTEBRAE of the NECK."
http://id.nlm.nih.gov/mesh/M0003947,M0003947,Cervix Uteri,,The neck portion of the UTERUS between the lower isthmus and the VAGINA forming the cervical canal.
http://id.nlm.nih.gov/mesh/M0004020,M0004020,Chemoreceptor Cells,"Cell, Chemoreceptor; Cells, Chemoreceptor; Chemoreceptor Cell","Cells specialized to detect chemical substances and relay that information centrally in the nervous system. Chemoreceptor cells may monitor external stimuli, as in TASTE and OLFACTION, or internal stimuli, such as the concentrations of OXYGEN and CARBON DIOXIDE in the blood."
http://id.nlm.nih.gov/mesh/M0004089,M0004089,Chin,,"The anatomical frontal portion of the mandible, also known as the mentum, that contains the line of fusion of the two separate halves of the mandible (symphysis menti). This line of fusion divides inferiorly to enclose a triangular area called the mental protuberance. On each side, inferior to the second premolar tooth, is the mental foramen for the passage of blood vessels and a nerve."
http://id.nlm.nih.gov/mesh/M0004293,M0004293,Cholinergic Fibers,"Cholinergic Fiber; Fiber, Cholinergic; Fibers, Cholinergic",Nerve fibers liberating acetylcholine at the synapse after an impulse.
http://id.nlm.nih.gov/mesh/M0004330,M0004330,Chorda Tympani Nerve,"Chorda Tympani Nerves; Nerve, Chorda Tympani; Nerves, Chorda Tympani; Tympani Nerve, Chorda; Tympani Nerves, Chorda",A branch of the facial (7th cranial) nerve which passes through the middle ear and continues through the petrotympanic fissure. The chorda tympani nerve carries taste sensation from the anterior two-thirds of the tongue and conveys parasympathetic efferents to the salivary glands.
http://id.nlm.nih.gov/mesh/M0004331,M0004331,Chordae Tendineae,"Tendineae, Chordae","The tendinous cords that connect each cusp of the two atrioventricular HEART VALVES to appropriate PAPILLARY MUSCLES in the HEART VENTRICLES, preventing the valves from reversing themselves when the ventricles contract."
http://id.nlm.nih.gov/mesh/M0004341,M0004341,Chorionic Villi,"Chorionic Villus; Villi, Chorionic; Villus, Chorionic",Threadlike vascular projections of the chorion. Chorionic villi may be free or embedded within the DECIDUA forming the site for exchange of substances between fetal and maternal blood (PLACENTA).
http://id.nlm.nih.gov/mesh/M0004346,M0004346,Choroid,Choroids,"The thin, highly vascular membrane covering most of the posterior of the eye between the RETINA and SCLERA."
http://id.nlm.nih.gov/mesh/M0004348,M0004348,Choroid Plexus,"Plexus, Choroid","A villous structure of tangled masses of BLOOD VESSELS contained within the third, lateral, and fourth ventricles of the BRAIN. It regulates part of the production and composition of CEREBROSPINAL FLUID."
http://id.nlm.nih.gov/mesh/M0004454,M0004454,Chyle,Chyles,"An opaque, milky-white fluid consisting mainly of emulsified fats that passes through the lacteals of the small intestines into the lymphatic system."
http://id.nlm.nih.gov/mesh/M0004476,M0004476,Ciliary Body,"Bodies, Ciliary; Body, Ciliary; Ciliary Bodies",A ring of tissue extending from the scleral spur to the ora serrata of the RETINA. It consists of the uveal portion and the epithelial portion. The ciliary muscle is in the uveal portion and the ciliary processes are in the epithelial portion.
http://id.nlm.nih.gov/mesh/M0004501,M0004501,Circle of Willis,,"A polygonal anastomosis at the base of the brain formed by the internal carotid (CAROTID ARTERY, INTERNAL), proximal parts of the anterior, middle, and posterior cerebral arteries (ANTERIOR CEREBRAL ARTERY; MIDDLE CEREBRAL ARTERY; POSTERIOR CEREBRAL ARTERY), the anterior communicating artery and the posterior communicating arteries."
http://id.nlm.nih.gov/mesh/M0004510,M0004510,Cisterna Magna,"Magna, Cisterna","One of three principal openings in the SUBARACHNOID SPACE. They are also known as cerebellomedullary cistern, and collectively as cisterns."
http://id.nlm.nih.gov/mesh/M0004545,M0004545,Clavicle,Clavicles,"A bone on the ventral side of the shoulder girdle, which in humans is commonly called the collar bone."
http://id.nlm.nih.gov/mesh/M0004573,M0004573,Clitoris,,"An erectile structure homologous with the penis, situated beneath the anterior labial commissure, partially hidden between the anterior ends of the labia minora."
http://id.nlm.nih.gov/mesh/M0004681,M0004681,Coccyx,,The last bone in the VERTEBRAL COLUMN in tailless primates considered to be a vestigial tail-bone consisting of three to five fused VERTEBRAE.
http://id.nlm.nih.gov/mesh/M0004688,M0004688,Cochlear Nerve,"Cochlear Nerves; Nerve, Cochlear; Nerves, Cochlear",The cochlear part of the 8th cranial nerve (VESTIBULOCOCHLEAR NERVE). The cochlear nerve fibers originate from neurons of the SPIRAL GANGLION and project peripherally to cochlear hair cells and centrally to the cochlear nuclei (COCHLEAR NUCLEUS) of the BRAIN STEM. They mediate the sense of hearing.
http://id.nlm.nih.gov/mesh/M0004808,M0004808,Colon,,The segment of LARGE INTESTINE between the CECUM and the RECTUM. It includes the ASCENDING COLON; the TRANSVERSE COLON; the DESCENDING COLON; and the SIGMOID COLON.
http://id.nlm.nih.gov/mesh/M0004860,M0004860,Common Bile Duct,"Bile Duct, Common; Common Bile Ducts; Duct, Common Bile",The largest bile duct. It is formed by the junction of the CYSTIC DUCT and the COMMON HEPATIC DUCT.
http://id.nlm.nih.gov/mesh/M0005012,M0005012,Conjunctiva,Conjunctivas,The mucous membrane that covers the posterior surface of the eyelids and the anterior pericorneal surface of the eyeball.
http://id.nlm.nih.gov/mesh/M0005176,M0005176,Cornea,Corneas,"The transparent anterior portion of the fibrous coat of the eye consisting of five layers: stratified squamous CORNEAL EPITHELIUM; BOWMAN MEMBRANE; CORNEAL STROMA; DESCEMET MEMBRANE; and mesenchymal CORNEAL ENDOTHELIUM. It serves as the first refracting medium of the eye. It is structurally continuous with the SCLERA, avascular, receiving its nourishment by permeation through spaces between the lamellae, and is innervated by the ophthalmic division of the TRIGEMINAL NERVE via the ciliary nerves and those of the surrounding conjunctiva which together form plexuses. (Cline et al., Dictionary of Visual Science, 4th ed)"
http://id.nlm.nih.gov/mesh/M0005184,M0005184,Corneal Stroma,"Corneal Stromas; Stroma, Corneal; Stromas, Corneal",The lamellated connective tissue constituting the thickest layer of the cornea between the Bowman and Descemet membranes.
http://id.nlm.nih.gov/mesh/M0005197,M0005197,Coronary Vessels,"Coronary Vessel; Vessel, Coronary; Vessels, Coronary",The veins and arteries of the HEART.
http://id.nlm.nih.gov/mesh/M0005203,M0005203,Corpora Allata,"Allata, Corpora",Paired or fused ganglion-like bodies in the head of insects. The bodies secrete hormones important in the regulation of metamorphosis and the development of some adult tissues.
http://id.nlm.nih.gov/mesh/M0005205,M0005205,Tectum Mesencephali,"Mesencephalus, Tectum; Tectum Mesencephalus","The dorsal portion or roof of the midbrain which is composed of two pairs of bumps, the INFERIOR COLLICULI and the SUPERIOR COLLICULI. These four colliculi are also called the quadrigeminal bodies (TECTUM MESENCEPHALI). They are centers for sensorimotor integration."
http://id.nlm.nih.gov/mesh/M0005206,M0005206,Corpus Callosum,"Callosum, Corpus; Callosums, Corpus; Corpus Callosums",Broad plate of dense myelinated fibers that reciprocally interconnect regions of the cortex in all lobes with corresponding regions of the opposite hemisphere. The corpus callosum is located deep in the longitudinal fissure.
http://id.nlm.nih.gov/mesh/M0005207,M0005207,Corpus Luteum,,"The yellow body derived from the ruptured OVARIAN FOLLICLE after OVULATION. The process of corpus luteum formation, LUTEINIZATION, is regulated by LUTEINIZING HORMONE."
http://id.nlm.nih.gov/mesh/M0005212,M0005212,Corpus Striatum,"Striatum, Corpus",Striped GRAY MATTER and WHITE MATTER consisting of the NEOSTRIATUM and paleostriatum (GLOBUS PALLIDUS). It is located in front of and lateral to the THALAMUS in each cerebral hemisphere. The gray substance is made up of the CAUDATE NUCLEUS and the lentiform nucleus (the latter consisting of the GLOBUS PALLIDUS and PUTAMEN). The WHITE MATTER is the INTERNAL CAPSULE.
http://id.nlm.nih.gov/mesh/M0005277,M0005277,"Cranial Fossa, Posterior","Cranial Fossas, Posterior; Fossa, Posterior Cranial; Fossas, Posterior Cranial; Posterior Cranial Fossa; Posterior Cranial Fossas","The infratentorial compartment that contains the CEREBELLUM and BRAIN STEM. It is formed by the posterior third of the superior surface of the body of the sphenoid (SPHENOID BONE), by the occipital, the petrous, and mastoid portions of the TEMPORAL BONE, and the posterior inferior angle of the PARIETAL BONE."
